transaction_id,transaction_date,customer_id,product_name,quantity,price,payment_method,transaction_status,total_value,order_size,transaction_year,transaction_month,high_value_transaction
T15266,2021-02-06,C2953,coffee machine,333.0,909.4292059,paypal,pending,302839.92556470004,bulk,2021.0,2.0,True
T15272,2024-01-04,C3386,tablet,103.0,970.6648232,paypal,pending,99978.4767896,bulk,2024.0,1.0,True
T15273,2023-01-10,C3374,coffee machine,800.0,305.1592003,credit card,failed,244127.36024,bulk,2023.0,1.0,True
T15291,2020-04-11,C3123,coffee machine,3.0,525.3792688,paypal,failed,1576.1378064,regular,2020.0,4.0,False
T15298,2022-06-09,C407,headphones,8.0,337.9383937,cash,completed,2703.5071496,regular,2022.0,6.0,True
T15307,2021-04-07,C4733,laptop,6.0,525.3792688,credit card,failed,3152.2756128,regular,2021.0,4.0,True
T15316,2024-05-07,C2202,tablet,5.0,124.0007078,cash,completed,620.003539,regular,2024.0,5.0,False
T15321,2024-05-01,C3646,smartphone,6.0,525.3792688,paypal,failed,3152.2756128,regular,2024.0,5.0,True
T15332,2020-09-03,C3082,headphones,10.0,525.3792688,credit card,pending,5253.7926879999995,regular,2020.0,9.0,True
T15334,2024-11-09,C2791,coffee machine,8.0,84.10745953,creditcard,completed,672.85967624,regular,2024.0,11.0,False
T15338,2021-04-04,C802,tablet,9.0,638.13,credit card,completed,5743.17,regular,2021.0,4.0,True
T15341,2020-12-02,C766,coffee machine,3.0,560.6011576,paypal,complete,1681.8034727999998,regular,2020.0,12.0,False
T15350,2021-10-04,C2232,headphones,4.0,525.3792688,cash,failed,2101.5170752,regular,2021.0,10.0,True
T15353,2023-12-12,C321,headphones,2.0,525.3792688,paypal,completed,1050.7585376,regular,2023.0,12.0,False
T15354,2023-02-03,C3722,smartphone,1.0,748.5003376,paypal,complete,748.5003376,regular,2023.0,2.0,False
T15355,2023-01-07,C2704,laptop,2.0,644.6490521,pay pal,completed,1289.2981042,regular,2023.0,1.0,False
T15359,2020-10-01,C4704,smartphone,548.0,366.7404209,credit card,completed,200973.7506532,bulk,2020.0,10.0,True
T15364,2023-07-01,C2301,laptop,9.0,805.3153906,creditcard,failed,7247.8385154,regular,2023.0,7.0,True
T15375,2022-11-04,C201,smartphone,157.0,525.3792688,creditcard,complete,82484.54520159999,bulk,2022.0,11.0,True
T15377,2023-10-05,C2371,laptop,8.0,679.201277,credit card,failed,5433.610216,regular,2023.0,10.0,True
T15401,2022-06-04,C398,laptop,247.0,525.3792688,paypal,complete,129768.67939359999,bulk,2022.0,6.0,True
T15407,2020-07-11,C1298,coffee machine,1.0,525.3792688,paypal,completed,525.3792688,regular,2020.0,7.0,False
T15428,2021-04-09,C3535,tablet,2.0,741.89,pay pal,failed,1483.78,regular,2021.0,4.0,False
T15440,2020-10-12,C2970,laptop,7.0,525.3792688,paypal,failed,3677.6548816,regular,2020.0,10.0,True
T15452,2023-02-02,C1997,tablet,8.0,525.3792688,credit card,failed,4203.0341504,regular,2023.0,2.0,True
T15472,2020-05-07,C1607,coffee machine,7.0,525.3792688,paypal,failed,3677.6548816,regular,2020.0,5.0,True
T15477,2023-12-05,C824,laptop,5.0,85.50510297,cash,failed,427.52551485,regular,2023.0,12.0,False
T15495,2023-06-09,C3415,tablet,6.0,642.8681418,credit card,complete,3857.2088507999997,regular,2023.0,6.0,True
T15501,2023-05-02,C4358,laptop,9.0,525.3792688,credit card,unknown,4728.4134192,regular,2023.0,5.0,True
T15502,2020-04-05,C3045,smartphone,5.0,525.3792688,paypal,completed,2626.8963439999998,regular,2020.0,4.0,True
T15508,2023-05-11,C158,laptop,4.0,191.5693038,paypal,pending,766.2772152,regular,2023.0,5.0,False
T15527,2022-05-03,C1442,coffee machine,527.0,814.2942437,creditcard,complete,429133.0664299,bulk,2022.0,5.0,True
T15530,2024-07-06,C2317,tablet,10.0,525.3792688,cash,completed,5253.7926879999995,regular,2024.0,7.0,True
T15534,2020-12-10,C327,laptop,417.0,525.3792688,creditcard,unknown,219083.15508959998,bulk,2020.0,12.0,True
T15538,2020-11-06,C2158,tablet,157.0,525.3792688,credit card,pending,82484.54520159999,bulk,2020.0,11.0,True
T15555,2021-11-06,C308,smartphone,752.0,525.3792688,pay pal,completed,395085.21013759996,bulk,2021.0,11.0,True
T15571,2023-08-04,C662,smartphone,735.0,608.7774098,credit card,complete,447451.396203,bulk,2023.0,8.0,True
T15574,2021-10-05,C3156,laptop,7.0,525.3792688,paypal,completed,3677.6548816,regular,2021.0,10.0,True
T15578,2025-05-01,C1999,headphones,7.0,898.6145464,creditcard,unknown,6290.3018248,regular,2025.0,5.0,True
T15581,2023-10-03,C2828,headphones,2.0,119.6600168,paypal,completed,239.3200336,regular,2023.0,10.0,False
T15586,2024-05-08,C1169,coffee machine,6.0,304.8292358,paypal,completed,1828.9754148,regular,2024.0,5.0,False
T15588,2021-01-12,unknown,coffee machine,561.0,525.3792688,credit card,completed,294737.7697968,bulk,2021.0,1.0,True
T15592,2024-07-03,C1374,tablet,10.0,754.6427893,cash,unknown,7546.427893,regular,2024.0,7.0,True
T15599,2024-02-09,C3772,coffee machine,10.0,281.749809,creditcard,completed,2817.49809,regular,2024.0,2.0,True
T15604,2021-05-01,C2159,tablet,989.0,270.6278538,paypal,pending,267650.9474082,bulk,2021.0,5.0,True
T15611,2022-05-04,C3483,tablet,376.0,719.9216246,pay pal,pending,270690.5308496,bulk,2022.0,5.0,True
T15613,2023-07-06,C1143,coffee machine,7.0,331.4101837,pay pal,unknown,2319.8712859,regular,2023.0,7.0,True
T15628,2023-07-01,C3391,smartphone,667.0,207.3268266,paypal,completed,138286.9933422,bulk,2023.0,7.0,True
T15630,2020-05-09,C2323,laptop,509.0,525.3792688,creditcard,completed,267418.0478192,bulk,2020.0,5.0,True
T15637,2022-06-08,C4760,headphones,501.0,321.5893312,creditcard,pending,161116.2549312,bulk,2022.0,6.0,True
T15645,2024-10-07,C1296,laptop,6.0,525.3792688,cash,pending,3152.2756128,regular,2024.0,10.0,True
T15652,2023-04-04,C3765,headphones,8.0,751.2844278,pay pal,failed,6010.2754224,regular,2023.0,4.0,True
T15655,2022-01-01,C815,headphones,1.0,918.233907,paypal,complete,918.233907,regular,2022.0,1.0,False
T15670,2022-08-12,C3415,headphones,412.0,525.3792688,paypal,completed,216456.2587456,bulk,2022.0,8.0,True
T15673,2022-10-03,C002,head,661.0,525.3792688,cash,complete,347275.69667679997,bulk,2022.0,10.0,True
T15693,2024-05-08,C3666,laptop,2.0,597.0,credit card,unknown,1194.0,regular,2024.0,5.0,False
T15700,2022-02-02,C1423,laptop,9.0,247.4553491,paypal,unknown,2227.0981419,regular,2022.0,2.0,True
T15705,2023-03-03,C2796,headphones,582.0,525.3792688,credit card,complete,305770.7344416,bulk,2023.0,3.0,True
T15706,2024-06-10,C3719,coffee machine,10.0,525.3792688,credit card,unknown,5253.7926879999995,regular,2024.0,6.0,True
T15707,2024-08-07,C3477,coffee machine,3.0,118.1925014,cash,pending,354.5775042,regular,2024.0,8.0,False
T15721,2021-09-10,C4887,headphones,7.0,525.3792688,pay pal,failed,3677.6548816,regular,2021.0,9.0,True
T15727,2020-12-11,C4198,smartphone,188.0,779.3418858,pay pal,completed,146516.2745304,bulk,2020.0,12.0,True
T15737,2021-07-03,C4958,headp,438.0,525.3792688,paypal,failed,230116.11973439998,bulk,2021.0,7.0,True
T15746,2023-07-11,C1779,smartphone,466.0,525.3792688,cash,completed,244826.73926079998,bulk,2023.0,7.0,True
T15755,2021-01-02,C2218,headphones,266.0,544.5255137,paypal,pending,144843.7866442,bulk,2021.0,1.0,True
T15791,2023-03-02,C386,smartphone,3.0,525.3792688,credit card,pending,1576.1378064,regular,2023.0,3.0,False
T15793,2024-12-08,C741,headphones,693.0,183.6054794,credit card,unknown,127238.5972242,bulk,2024.0,12.0,True
T15798,2024-06-11,C1905,headphones,7.0,757.490251,pay pal,completed,5302.431756999999,regular,2024.0,6.0,True
T15815,2020-01-12,C3684,smartphone,5.0,155.36561,paypal,unknown,776.8280500000001,regular,2020.0,1.0,False
T15832,2023-03-10,C933,headphones,10.0,947.6145553,paypal,pending,9476.145553,regular,2023.0,3.0,True
T15839,2025-07-01,C1380,coffee ma,6.0,297.1732653,paypal,completed,1783.0395918000002,regular,2025.0,7.0,False
T15842,2024-01-09,C1078,headphones,3.0,901.1096035,credit card,complete,2703.3288105,regular,2024.0,1.0,True
T15844,2021-01-06,C200,smartphone,10.0,257.1157056,pay pal,unknown,2571.157056,regular,2021.0,1.0,True
T15846,2024-01-02,C2023,tablet,615.0,220.4710416,credit card,pending,135589.690584,bulk,2024.0,1.0,True
T15849,2020-08-06,C2227,headphones,481.0,525.3792688,paypal,unknown,252707.4282928,bulk,2020.0,8.0,True
T15860,2021-03-04,C2848,headphones,1.0,525.3792688,credit card,pending,525.3792688,regular,2021.0,3.0,False
T15863,2022-11-11,C231,laptop,5.0,525.3792688,credit card,completed,2626.8963439999998,regular,2022.0,11.0,True
T15866,2022-09-01,C1975,tabl,412.0,363.6729985,credit card,completed,149833.275382,bulk,2022.0,9.0,True
T15872,2023-03-02,C4240,smartphone,1.0,628.4562363,creditcard,completed,628.4562363,regular,2023.0,3.0,False
T15878,2024-04-01,C3706,coffee machine,341.0,817.1668588,creditcard,pending,278653.8988508,bulk,2024.0,4.0,True
T15895,2021-04-12,C3644,headphones,624.0,525.3792688,pay pal,complete,327836.6637312,bulk,2021.0,4.0,True
T15900,2024-08-06,C711,laptop,5.0,756.9270677,credit card,completed,3784.6353384999998,regular,2024.0,8.0,True
T15919,2020-02-02,C1421,coffee machine,283.0,525.3792688,cash,completed,148682.3330704,bulk,2020.0,2.0,True
T15920,2023-12-08,C3193,tablet,9.0,525.3792688,cash,complete,4728.4134192,regular,2023.0,12.0,True
T15948,2024-11-12,C2294,laptop,5.0,369.14,paypal,pending,1845.6999999999998,regular,2024.0,11.0,False
T15953,2021-08-08,C4115,he,8.0,525.3792688,creditcard,completed,4203.0341504,regular,2021.0,8.0,True
T15954,2021-01-01,C2571,smartphone,5.0,525.3792688,pay pal,pending,2626.8963439999998,regular,2021.0,1.0,True
T15959,2024-07-11,C1548,headphones,599.0,724.1187841,cash,pending,433747.1516759,bulk,2024.0,7.0,True
T15964,2021-10-03,C3845,coffee machine,5.0,525.3792688,credit card,pending,2626.8963439999998,regular,2021.0,10.0,True
T15968,2023-02-08,C2648,coffee machine,8.0,349.9874524,pay pal,unknown,2799.8996192,regular,2023.0,2.0,True
T15973,2022-02-04,C997,laptop,10.0,783.8164398,paypal,unknown,7838.164398,regular,2022.0,2.0,True
T15987,2020-01-10,C2953,coffee machine,6.0,525.3792688,credit card,completed,3152.2756128,regular,2020.0,1.0,True
T15995,2020-11-07,unknown,smartphone,6.0,848.2145431,credit card,unknown,5089.2872586,regular,2020.0,11.0,True
T16000,2023-01-09,C2039,laptop,7.0,525.3792688,pay pal,pending,3677.6548816,regular,2023.0,1.0,True
T16003,2023-09-02,C4566,coffee machine,6.0,525.3792688,credit card,unknown,3152.2756128,regular,2023.0,9.0,True
T16006,2023-05-05,C3273,smartphone,9.0,525.3792688,credit card,completed,4728.4134192,regular,2023.0,5.0,True
T16012,2020-12-02,C1892,laptop,8.0,780.495902,credit card,pending,6243.967216,regular,2020.0,12.0,True
T16013,2022-06-11,unknown,headphones,6.0,525.3792688,paypal,failed,3152.2756128,regular,2022.0,6.0,True
T16015,2023-06-07,C825,coffee machine,278.0,68.38912329,creditcard,complete,19012.17627462,bulk,2023.0,6.0,True
T16018,2020-05-05,C1444,headphones,6.0,525.3792688,paypal,completed,3152.2756128,regular,2020.0,5.0,True
T16021,2023-12-02,C4451,tablet,7.0,413.8825169,credit card,completed,2897.1776182999997,regular,2023.0,12.0,True
T16023,2020-01-10,C1477,coffee machine,7.0,804.2920098,pay pal,unknown,5630.0440686,regular,2020.0,1.0,True
T16035,2020-08-04,C3557,tablet,2.0,893.6865991,creditcard,complete,1787.3731982,regular,2020.0,8.0,False
T16038,2021-11-01,C2740,headphones,826.0,744.2263905,paypal,pending,614730.9985529999,bulk,2021.0,11.0,True
T16040,2020-10-10,C2135,coffee machine,1.0,642.1796759,cash,completed,642.1796759,regular,2020.0,10.0,False
T16059,2024-07-04,C563,coffee machine,692.0,471.0729038,credit card,completed,325982.4494296,bulk,2024.0,7.0,True
T16064,2022-04-05,C2396,coffee machine,6.0,432.8753401,credit card,pending,2597.2520406000003,regular,2022.0,4.0,True
T16083,2022-11-01,C034,tablet,2.0,991.0043587,credit card,failed,1982.0087174,regular,2022.0,11.0,False
T16089,2024-04-06,C2733,smartphone,6.0,525.3792688,paypal,failed,3152.2756128,regular,2024.0,4.0,True
T16093,2022-11-11,C1428,coffee machine,3.0,253.8155838,credit card,failed,761.4467514,regular,2022.0,11.0,False
T16096,2024-01-03,C3139,tablet,10.0,695.899962,credit card,completed,6958.99962,regular,2024.0,1.0,True
T76051,2021-01-12,C3661,coffee machine,328.0,525.3792688,creditcard,failed,172324.40016639998,bulk,2021.0,1.0,True
T16107,2022-09-07,C1093,headphones,419.0,525.3792688,credit card,complete,220133.9136272,bulk,2022.0,9.0,True
T16111,2020-12-06,C1920,coffee machine,7.0,525.3792688,credit card,failed,3677.6548816,regular,2020.0,12.0,True
T16114,2020-02-08,C2419,coffee machine,6.0,875.0557031,credit card,failed,5250.3342186,regular,2020.0,2.0,True
T16115,2021-10-02,C2314,smartphone,6.0,639.39,creditcard,completed,3836.34,regular,2021.0,10.0,True
T16116,2023-12-05,C2388,coffee machine,3.0,120.982446,credit card,completed,362.947338,regular,2023.0,12.0,False
T16122,2020-07-12,C3160,headphones,6.0,525.3792688,cash,completed,3152.2756128,regular,2020.0,7.0,True
T16147,2021-01-12,C1305,tablet,8.0,525.3792688,credit card,complete,4203.0341504,regular,2021.0,1.0,True
T16148,2021-07-03,C2285,tablet,5.0,723.4119407,creditcard,complete,3617.0597034999996,regular,2021.0,7.0,True
T16158,2024-07-04,C4669,tablet,6.0,525.3792688,credit card,completed,3152.2756128,regular,2024.0,7.0,True
T16167,2020-03-07,C476,coffee machine,1.0,525.3792688,pay pal,complete,525.3792688,regular,2020.0,3.0,False
T16169,2023-03-08,C879,headphones,6.0,181.5212898,cash,unknown,1089.1277388,regular,2023.0,3.0,False
T16174,2022-04-06,C4461,smartphone,8.0,568.6628293,creditcard,unknown,4549.3026344,regular,2022.0,4.0,True
T16176,2023-04-05,C287,tablet,9.0,612.149116,paypal,completed,5509.342044000001,regular,2023.0,4.0,True
T16177,2020-02-05,C1606,coffee machine,4.0,58.53253557,credit card,pending,234.13014228,regular,2020.0,2.0,False
T16178,2020-08-02,C1843,smartphone,6.0,525.3792688,cash,completed,3152.2756128,regular,2020.0,8.0,True
T16180,2021-12-11,C286,smartphone,669.0,525.3792688,credit card,failed,351478.7308272,bulk,2021.0,12.0,True
T16199,2021-01-11,C3536,tablet,685.0,525.3792688,paypal,completed,359884.799128,bulk,2021.0,1.0,True
T16207,2024-07-10,C4024,tablet,6.0,525.3792688,credit card,pending,3152.2756128,regular,2024.0,7.0,True
T16212,2024-08-09,C3081,la,7.0,525.3792688,cash,failed,3677.6548816,regular,2024.0,8.0,True
T16229,2021-01-11,C3673,coffee machine,207.0,525.3792688,paypal,failed,108753.5086416,bulk,2021.0,1.0,True
T16239,2024-02-12,C1725,coffee machine,3.0,881.3478458,creditcard,unknown,2644.0435374,regular,2024.0,2.0,True
T16246,2021-07-08,C976,coffee machine,832.0,525.3792688,creditcard,complete,437115.5516416,bulk,2021.0,7.0,True
T16250,2023-05-06,C4757,headphones,9.0,889.8416559,credit card,failed,8008.5749031,regular,2023.0,5.0,True
T16253,2020-03-02,C1031,tablet,967.0,397.1587494,paypal,completed,384052.5106698,bulk,2020.0,3.0,True
T16255,2022-12-05,C2958,tablet,8.0,70.94557022,credit card,failed,567.56456176,regular,2022.0,12.0,False
T16271,2020-02-02,C4929,smartphone,3.0,203.3303658,paypal,pending,609.9910974000001,regular,2020.0,2.0,False
T16279,2024-08-12,C1646,laptop,10.0,688.0091795,creditcard,completed,6880.091794999999,regular,2024.0,8.0,True
T16280,2022-01-05,C3101,coffee machine,7.0,525.3792688,credit card,complete,3677.6548816,regular,2022.0,1.0,True
T16296,2021-01-08,C1610,smartphone,3.0,525.3792688,paypal,pending,1576.1378064,regular,2021.0,1.0,False
T16304,2023-11-08,C3700,headphones,2.0,868.0889556,credit card,pending,1736.1779112,regular,2023.0,11.0,False
T16307,2024-01-08,C3812,coffee machine,434.0,443.7884011,pay pal,completed,192604.1660774,bulk,2024.0,1.0,True
T16310,2020-12-07,C1613,laptop,6.0,328.8015718,pay pal,completed,1972.8094308,regular,2020.0,12.0,False
T16323,2024-10-12,C1520,tablet,3.0,303.6580568,pay pal,completed,910.9741704,regular,2024.0,10.0,False
T16327,2020-08-04,C2175,headphones,314.0,525.3792688,cash,completed,164969.09040319998,bulk,2020.0,8.0,True
T16337,2022-12-12,C3603,smartphone,607.0,898.6330877,creditcard,failed,545470.2842339,bulk,2022.0,12.0,True
T16341,2024-10-02,C4062,smartphone,1.0,509.3207926,cash,unknown,509.3207926,regular,2024.0,10.0,False
T16373,2024-06-12,C1087,coffee machine,469.0,737.153627,credit card,unknown,345725.051063,bulk,2024.0,6.0,True
T16374,2022-09-12,C202,smartphone,237.0,525.3792688,credit card,pending,124514.8867056,bulk,2022.0,9.0,True
T16378,2022-03-09,C1930,laptop,10.0,514.7512377,pay pal,completed,5147.512377000001,regular,2022.0,3.0,True
T16392,2020-03-11,C4627,tablet,6.0,525.3792688,pay pal,complete,3152.2756128,regular,2020.0,3.0,True
T16397,2024-03-01,unknown,tablet,2.0,525.3792688,paypal,complete,1050.7585376,regular,2024.0,3.0,False
T16405,2023-01-01,C2105,coffee machine,767.0,365.3163697,pay pal,completed,280197.6555599,bulk,2023.0,1.0,True
T16406,2024-06-11,C3513,tablet,430.0,525.3792688,creditcard,failed,225913.085584,bulk,2024.0,6.0,True
T16414,2022-03-08,C2260,tablet,9.0,939.1342381,pay pal,pending,8452.208142899999,regular,2022.0,3.0,True
T16416,2023-07-06,unknown,coffee machine,178.0,612.1187223,paypal,complete,108957.1325694,bulk,2023.0,7.0,True
T16419,2021-07-08,C1939,coffee machine,9.0,344.4404339,creditcard,failed,3099.9639051000004,regular,2021.0,7.0,True
T16420,2022-07-04,C4021,smartphone,713.0,525.3792688,paypal,completed,374595.4186544,bulk,2022.0,7.0,True
T16422,2020-08-09,C4841,smartphone,8.0,593.1390221,credit card,failed,4745.1121768,regular,2020.0,8.0,True
T16424,2023-10-11,C4723,smartphone,845.0,275.857271,paypal,completed,233099.39399500002,bulk,2023.0,10.0,True
T16426,2022-07-09,C1695,headphones,963.0,445.0287379,paypal,completed,428562.6745977,bulk,2022.0,7.0,True
T16431,2024-06-08,C2206,tablet,890.0,153.4070987,pay pal,failed,136532.317843,bulk,2024.0,6.0,True
T16433,2020-02-07,C2140,smartphone,2.0,289.3791642,paypal,completed,578.7583284,regular,2020.0,2.0,False
T16434,2020-05-02,C2996,headphones,154.0,525.3792688,cash,completed,80908.4073952,bulk,2020.0,5.0,True
T16437,2021-05-09,C1647,laptop,6.0,525.3792688,creditcard,pending,3152.2756128,regular,2021.0,5.0,True
T16445,2020-06-05,C1365,coffee machine,415.0,628.5025405,pay pal,completed,260828.55430750002,bulk,2020.0,6.0,True
T16448,2023-03-10,C4015,tablet,176.0,525.3792688,creditcard,pending,92466.7513088,bulk,2023.0,3.0,True
T16471,2021-08-12,C3839,headphones,1.0,525.3792688,pay pal,complete,525.3792688,regular,2021.0,8.0,False
T16481,2020-05-01,C3189,tablet,1.0,117.429652,credit card,pending,117.429652,regular,2020.0,5.0,False
T16494,2022-07-03,C2207,smartphone,1.0,525.3792688,credit card,completed,525.3792688,regular,2022.0,7.0,False
T16498,2022-05-11,C131,tablet,2.0,729.8651032,paypal,unknown,1459.7302064,regular,2022.0,5.0,False
T16501,2022-03-10,C3596,coffee machine,7.0,525.3792688,paypal,failed,3677.6548816,regular,2022.0,3.0,True
T16505,2020-01-08,C1989,coffee machine,7.0,498.8367502,cash,completed,3491.8572513999998,regular,2020.0,1.0,True
T16516,2022-09-02,C4159,laptop,6.0,398.3304736,creditcard,completed,2389.9828416,regular,2022.0,9.0,True
T16529,2022-08-07,C3619,smartphone,1.0,193.9787573,credit card,unknown,193.9787573,regular,2022.0,8.0,False
T16531,2020-08-10,C2817,laptop,855.0,525.3792688,credit card,pending,449199.27482399996,bulk,2020.0,8.0,True
T16544,2024-09-08,C1934,smartphone,3.0,525.3792688,credit card,failed,1576.1378064,regular,2024.0,9.0,False
T16546,2021-01-02,C1698,he,691.0,525.3792688,paypal,completed,363037.07474079996,bulk,2021.0,1.0,True
T16559,2024-02-05,C3405,headphones,4.0,250.8579127,creditcard,pending,1003.4316508,regular,2024.0,2.0,False
T16567,2022-11-01,C1923,headphones,9.0,552.318899,credit card,unknown,4970.870091,regular,2022.0,11.0,True
T16570,2022-05-06,C1580,headphones,8.0,969.53,paypal,completed,7756.24,regular,2022.0,5.0,True
T16583,2020-12-03,C4515,tabl,818.0,525.3792688,credit card,unknown,429760.2418784,bulk,2020.0,12.0,True
T16593,2020-03-06,C485,coffee mac,6.0,604.732852,creditcard,failed,3628.3971119999997,regular,2020.0,3.0,True
T16626,2023-09-09,C3989,laptop,1.0,525.3792688,credit card,pending,525.3792688,regular,2023.0,9.0,False
T16635,2025-03-01,C2942,coffee machine,369.0,525.3792688,pay pal,completed,193864.95018719998,bulk,2025.0,3.0,True
T16669,2022-07-08,C4275,tablet,2.0,279.922483,cash,unknown,559.844966,regular,2022.0,7.0,False
